location.location_num,location.location_name,location.address_1,location.address_2,location.address_3,location.zipcode,location.location_status,location.operator_guid,location.concept_type_code,location.location_type_code,location.service_team_name,location.operator_team_name,location.market_name,location.business_consultant_guid,location.gmt_offset,location.gps_latitude,location.gps_longitude,location.has_dining_room,location.has_drive_thru,location.drv_thru_num_approach_lanes,location.drv_thru_num_order_points,location.drv_thru_num_pickup_windows,location.offers_wireless,location.playground,location.rpp_mobile_payment,location.rpp_mobile_ordering,location.rpp_alist,location.rpp_serves_breakfast,location.rpp_serves_limited_menu,location.rpp_delivery,location.rpp_catering
1720,I-35/Parmer Lane FSU,12901 I-35 N Service Road Bldg. 14,,,78753,open,5e5d3955cc0da243abf3678f88f1ddfb,CFA,FSU,SW Region Team #1,Austin North,Austin  TX,aa6b12622f45b8408d3a620eda118fd2,GMT -06:00,30.41421,-97.6721,N,Y,1,1,1,N,interior,,,,,,,
1724,Arden Fair FSU,2101 Alta Arden Expy,,,95825-2221,open,4cf3fb1ee9fc4aa6bb88d8f1cdd6393b,CFA,FSU,West Region Team #1,Sacramento,Sacramento-Stockton-Modesto  CA,1b366fe916b01a429beea840ca730ea2,GMT -08:00,38.59881,-121.41756,N,Y,1,1,1,Y,interior,,,,,,,
1725,Folsom Gateway FSU-Terminated,Iron Point Road W of Bidwell,,,,never opened,,CFA,FSU,Piedmont Team 2,California,,,,,,N,N,,,,N,none,,,,,,,
1726,College Square FSU-Terminated,SWC Calvine & 99,,,95833,never opened,,CFA,FSU,Piedmont Team 2,California,,,,,,N,N,,,,N,none,,,,,,,
1732,Jasper FSU,1812 Highway 78 E,,,35501-4038,open,3291ab50e350ec4daf38301c15727710,CFA,FSU,SE Region Team #3,Central Alabama,Birmingham (Anniston and Tuscaloosa)  AL,7ed5b505851f4242808f33a4f30e2ba2,GMT -06:00,33.8451,-87.25224,N,Y,1,1,1,Y,interior,,,,,,,
1734,Dressler Road FSU,5411 Dressler Rd Nw,,,44720-7748,open,90b5f987ac206143af0b90e2202609e4,CFA,FSU,MW Region Team #1,Northern Ohio,Cleveland-Akron (Canton)  OH,b67cc33137f447478eee9f2664423ce1,GMT -05:00,40.859566,-81.43313,N,Y,1,1,1,Y,interior,,,,,,,
1739,Ashland FSU,410 River Hill Dr,,,41101-7386,open,91f9c3cffefd410bb80bcf9fd071bc6a,CFA,FSU,AT Region Team #3,West Virginia,Charleston-Huntington  WV,6d147b08bcfd43f18147be0c489c6d97,GMT -05:00,38.486052,-82.661267,N,Y,1,1,1,Y,interior,,,,,,,
1747,Oxford Valley FSU-Terminated,,,,,never opened,,CFA,FSU,NE Region Team #1,Philadelphia,,032ae6f5e8cd4b6199629357a1a80d16,,,,N,N,,,,N,none,,,,,,,
1754,Northlake Mall (NC),6801 Northlake Mall Dr Ste Fc201,,,28216-0792,open,15180ca99157b64a92ffa519338ca146,CFA,MALL,AT Region Team #3,Charlotte I,Charlotte  NC,172e9cafeb1a0f4d8c739698ff6d22d6,GMT -05:00,35.35224,-80.85097,N,N,0,,,N,none,,,,,,,
1760,Knightdale FSU,6711 Knightdale Blvd,,,27545-7300,open,2cbae71501dc044fb43a27242cd2006e,CFA,FSU,AT Region Team #3,Raleigh Durham 3,Raleigh-Durham (Fayetteville)  NC,6d147b08bcfd43f18147be0c489c6d97,GMT -05:00,35.797673,-78.504482,N,Y,1,1,1,N,interior,Yes,,Yes,,,,
1761,Edwards Mill Road FSU-Terminated,Ed Drive and Edwards Mill Rd,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1762,Carolina Forest FSU,85 Rodeo Dr,,,29579-9470,open,cfece62537647d4e801d7c6b12d873da,CFA,FSU,AT Region Team #3,Myrtle Beach,Myrtle Beach-Florence  SC,7b42386e151c4d8a8249db30693e2928,GMT -05:00,33.74902,-78.96067,N,Y,1,1,1,Y,interior,,,,,,,
80411,New York University,5 University Pl # 11,Weinstein Food Court,,10003-4534,open,cfca2dca175349db99b2eac5d86cae74,LIC,COLL,NE Region Team #1,New Jersey North,New York  NY,3a18118a1c6f324595bf21cfac0862d0,,40.72923,-73.99404,N,N,,,,N,none,,,,,,,
1770,Outerloop Road FSU-Terminated,Outerloop Road,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1771,LowerX Terminated Nazareth FSU,,,,,never opened,,CFA,FSU,NE Region Team #1,Central Pennsylvania,,3a18118a1c6f324595bf21cfac0862d0,,,,N,N,,,,N,none,,,,,,,
1773,Park Place FSU,7020 Us Highway 19 N,,,33781-4601,open,d675f77ca08ca747be1861cd4e8941e0,CFA,FSU,SE Region Team #2,Tampa Southwest,Tampa-St. Petersburg (Sarasota)  FL,4ed2e16ed3e14b8ca423b47a6b0b0449,GMT -05:00,27.83641,-82.68232,N,Y,1,1,1,Y,interior,,,,,,,
1774,Royal Palm FSU-Terminated,U.S. 441,,,,never opened,,CFA,FSU,SE Region Team #2,Palm,,06c047e9d6b5b34e9958a2b2f8b5a5c0,,,,N,N,,,,N,none,,,,,,,
1795,Monroeville FSU - Terminated,,,,,never opened,,CFA,FSU,NE Region Team #1,Pittsburgh South,,2af41fa263be4024a16dba8b0fab5f13,,,,N,N,,,,N,none,,,,,,,
1798,North Hills FSU - Terminated,,,,,never opened,,CFA,FSU,NE Region Team #1,Pittsburgh South,,2af41fa263be4024a16dba8b0fab5f13,,,,N,N,,,,N,none,,,,,,,
1809,Terminated Camden FSU,Springdale Dr at US 1,,,29020,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1810,Winchester Commons FSU-Terminated,US Route 50 and Rt. 37,,,22601,never opened,,CFA,FSU,NE Region Team #1,Tri-Valleys,,2af41fa263be4024a16dba8b0fab5f13,,,,N,N,,,,N,none,,,,,,,
1813,Long Beach FSU,7681 Carson Blvd,,,90808-2367,open,7a4493188e435d47bd0bfd5f9093a2ad,CFA,FSU,West Region Team #1,LA County South,Los Angeles  CA,d9700bc0f01e43488d2117e4c01b36c8,GMT -08:00,33.83093,-118.08525,N,Y,1,1,1,Y,interior,,,,,,,
1814,Celebrate Virginia FSU,1094 International Pkwy,,,22406-1155,open,0c223e8ad106de43a5012fcb81aee495,CFA,FSU,NE Region Team #1,Central Virginia,Washington  DC (Hagerstown  MD),3b9e3c88ffdaca46aa3a6950d30ee929,GMT -05:00,38.3595,-77.5177,N,Y,1,1,1,Y,interior,,,,,,,
1815,Phenix City FSU,3711 U.S. Hwy 280,,,36867,open,cdc0155dd9ab93469b6ea81b111a99ba,CFA,FSU,SE Region Team #3,Columbus,Columbus  GA (Opelika  AL),d49277667ce6cc488e0c961c585bf851,GMT -05:00,32.49795,-85.04505,N,Y,1,1,1,Y,interior,,,,,,,
1816,Six Forks @ Wake Forest Road FSU-Terminated,Six Forks Road,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1828,Terminated Crystal City In-Line,2100 Crystal Drive,"Space ""A""",,22202,never opened,,CFA,MALL,,Northern Virginia,,,,,,N,N,,,,N,none,,,,,,,
1830,Port St. Lucie FSU-Terminated,US 1 at Lennard,,,,never opened,,CFA,FSU,SE Region Team #2,Palm,West Palm Beach-Ft. Pierce  FL,06c047e9d6b5b34e9958a2b2f8b5a5c0,,,,N,N,,,,N,none,,,,,,,
1837,Sharyland Towne Crossing FSU,2501 E Expressway 83,,,78572-6697,open,9b3d1f59978c6a4bbf64397597c87744,CFA,FSU,SW Region Team #1,South Texas,Harlingen-Weslaco-Brownsville-McAllen  TX,15bff427dfaae34485fc096ee4ecc695,GMT -06:00,26.19619,-98.28307,N,Y,1,1,1,Y,interior,,,,,,,
1838,Terminated Quail Springs FSU,,,,,never opened,,CFA,FSU,SW Region Team #3,Oklahoma City North,,059888c0eb0e45558242ccda1e0d992d,,,,N,N,,,,N,none,,,,,,,
1839,Penn Square FSU-Terminated,,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1840,North Olmsted FSU,4779 Great Northern Blvd,,,44070-3428,open,dd2d976ea9124c4c8ea48a535c10abec,CFA,FSU,MW Region Team #1,Cleveland,Cleveland-Akron (Canton)  OH,6326c18de93045329648e3a52513b486,GMT -05:00,41.4197,-81.9011,N,Y,1,1,1,Y,interior,,,,,,,
1841,Owasso FSU - Terminated,,,,,never opened,,CFA,FSU,SW Region Team #2,Tulsa,,3757847305444afbb9d2b5c0087ee73e,,,,N,N,,,,N,none,,,,,,,
1842,51 Street FSU-Terminated,,,,,never opened,,CFA,FSU,SW Region Team #2,Tulsa,,3757847305444afbb9d2b5c0087ee73e,,,,N,N,,,,N,none,,,,,,,
1843,Terminated Niles FSU,1849 Niles Cortland Rd Se,,,44484-3046,never opened,,CFA,FSU,,,Youngstown  OH,,,,,N,N,,,,N,none,,,,,,,
1844,Toledo FSU-Terminated,,,,,never opened,,CFA,FSU,,,Toledo  OH,,,,,N,N,,,,N,none,,,,,,,
1845,Terminated Florence FSU,,,,,never opened,,CFA,FSU,Northern Team 5,Cincinnati,,,,,,N,N,,,,N,none,,,,,,,
1846,Olathe Pointe FSU,12087 S Blackbob Rd,,,66062-1012,open,c6395ca76356b24fa2b2df5ced78513d,CFA,FSU,MW Region Team #1,Kansas City,Kansas City  MO,566bbb05c9fd42e5b1d7ee3930efdbff,GMT -06:00,38.90956,-94.76014,N,Y,1,1,1,Y,interior,,,,,,,
1848,Kingsmill Road FSU-Terminated,,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1851,North Hills In-Line (NC),4154 Main @ North Hills St. Suite 114,,,27609,open,fa2b5c6e31b09d4081d5e22909f19bb0,CFA,MALL,AT Region Team #3,Raleigh Durham 3,Raleigh-Durham (Fayetteville)  NC,6d147b08bcfd43f18147be0c489c6d97,GMT -05:00,35.83745,-78.64212,Y,N,0,,,N,none,Yes,No,Yes,Yes,No,Yes,Yes
1864,Abilene FSU,3130 S Clack St,,,79606-2203,open,b74b431cbac85943896e699474b26215,CFA,FSU,SW Region Team #1,West Texas,Abilene-Sweetwater  TX,78936b780a974f4886a6e21d2b383e5b,GMT -06:00,32.4125,-99.7757,N,Y,2,2,1,Y,interior,,,,,,,
1868,The Legacy FSU-Terminated,Jamboree Rd. & Barranca Pkwy.,,,,never opened,,CFA,FSU,,,Los Angeles  CA,,,,,N,N,,,,N,none,,,,,,,
1869,Waycross FSU (terminated),Highway One,,,31501,never opened,,CFA,FSU,SE Region Team #3,South Georgia,,fc7366ebca1e4d5f9ef5fbf0e350981b,,,,N,N,,,,N,none,,,,,,,
1879,Erie FSU,7160 Peach St,,,16509-4707,open,749f8dd773214519bd8e99c61c899020,CFA,FSU,NE Region Team #1,Pittsburgh North,Erie  PA,2af41fa263be4024a16dba8b0fab5f13,GMT -05:00,42.05397,-80.08745,N,Y,1,1,1,Y,interior,,,,,,,
1880,Lake Forest FSU-Terminated,El Toro and Rockfield,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1886,Range Line Road FSU,2127 S Range Line Rd,,,64804-3242,open,1eda743570f2624e9ebe3787ae53645e,CFA,FSU,MW Region Team #1,Southwest Missouri,Joplin  MO-Pittsburg  KS,6326c18de93045329648e3a52513b486,GMT -06:00,37.0672,-94.47728,N,Y,1,2,1,Y,interior,,,,,,,
1890,Northlake Parkway FSU,8411 Northlake Commons Blvd,,,28216-2268,open,1285e75d29f6174985f7cb1411d0ef97,CFA,FSU,AT Region Team #3,Charlotte I,Charlotte  NC,172e9cafeb1a0f4d8c739698ff6d22d6,GMT -05:00,35.34973,-80.85651,N,Y,1,1,1,Y,interior,,,,,,,
1891,Bristol & MacArthur FSU,3601 S Bristol St,,,92704-7301,open,187a2417b13f4f928e09e34dd99a2a5d,CFA,FSU,West Region Team #1,Orange County North,Los Angeles  CA,8be2561e6bc4a942b95488caff08ab1e,GMT -08:00,33.69971,-117.88503,N,Y,1,1,1,Y,none,,,,,,,
1906,Trexlertown FSU,6379 Hamilton Blvd,,,18106-9554,open,9c98469d46964b4890e9fc9c28fe9702,CFA,FSU,NE Region Team #1,Eastern Pennsylvania,Philadelphia  PA,bae4dd1678f9412097d8f4b481e1437b,GMT -05:00,40.556479,-75.580875,N,Y,1,1,1,Y,interior,,,,,,,
1907,Northlands FSU-Terminated,I-25/Hwy 7,,,,never opened,,CFA,FSU,West Region Team #1,Denver North,,d9700bc0f01e43488d2117e4c01b36c8,,,,N,N,,,,N,none,,,,,,,
1908,Boulder terminated FSU,28th Street Street,,,,never opened,,CFA,FSU,,,Denver  CO,,,,,N,N,,,,N,none,,,,,,,
1909,Glenwood Springs FSU-Terminated,,,,,never opened,,CFA,FSU,,,Denver  CO,,,,,N,N,,,,N,none,,,,,,,
1910,40th/Pena Blvd-Terminated,40th/Pena Blvd,,,,never opened,,CFA,FSU,West Region Team #1,Denver North,Denver  CO,d9700bc0f01e43488d2117e4c01b36c8,,,,N,N,,,,N,none,,,,,,,
1911,Brighton FSU,2035 Prairie Center Pkwy,,,80601-7015,open,b97b1b1ab38a41a9aba8ce76610b5b39,CFA,FSU,West Region Team #1,Denver North,Denver  CO,d9700bc0f01e43488d2117e4c01b36c8,GMT -07:00,39.95685,-104.77695,N,Y,1,1,1,Y,interior,,,,,,,
1912,Stapleton FSU-Terminated,,,,,never opened,,CFA,FSU,,,Denver  CO,,,,,N,N,,,,N,none,,,,,,,
1913,Veterans Parkway (New Orleans) FSU-Terminated,Veterans Parkway,,,,never opened,,CFA,FSU,SW Region Team #2,New Orleans S Shore,New Orleans  LA,60699aaf6c739d438b8209f94aaaea5b,,,,N,N,,,,N,none,,,,,,,
1915,Terminated West Monroe FSU,Glenwood Drive,,,,never opened,,CFA,FSU,SW Region Team #2,North Louisiana,Monroe  LA-El Dorado  AR,5acc2f9801eb4714a4cf9438751497c4,,,,N,N,,,,N,none,,,,,,,
1916,Pueblo FSU,1535 W US Highway 50,,,81008-1643,future,703b84da6bf84d36aeb1808ef517c160,CFA,FSU,West Region Team #1,Colorado Springs,Colorado Springs-Pueblo  CO,64d4a5796786467498f2c5dad9991255,,38.3095,-104.628,N,Y,2,2,1,N,interior,,,,,,,
1917,Crestview Hills FSU-Terminated,,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1920,Montrose FSU,47 Flight Memorial Pkwy,,,44333-4563,open,52bce057850b4047afafc94975a1bd37,CFA,FSU,MW Region Team #1,Northern Ohio,Cleveland-Akron (Canton)  OH,b67cc33137f447478eee9f2664423ce1,GMT -05:00,41.134654,-81.643048,N,Y,1,1,1,Y,interior,,,,,,,
1921,Mentor FSU - Terminated,7777 Reynolds Road,,,,never opened,,CFA,FSU,,,Cleveland-Akron (Canton)  OH,,,,,N,N,,,,N,none,,,,,,,
1922,Bainbridge FSU,7070 N Aurora Rd,,,44202-9626,never opened,,CFA,FSU,Northern Team 6,Northern Ohio 2,Cleveland-Akron (Canton)  OH,,,41.3546,-81.3872,N,N,0,,,N,interior,,,,,,,
1923,Westlake FSU (OH) FSU-Terminated,,,,,never opened,,CFA,FSU,,,Cleveland-Akron (Canton)  OH,,,,,N,N,,,,N,none,,,,,,,
1924,Gardens on Havana FSU,1198 S Havana St,,,80012-4008,open,5bf124dbf7b24bb097a4c2ad8e3a0918,CFA,FSU,West Region Team #1,Denver Southeast,Denver  CO,64d4a5796786467498f2c5dad9991255,GMT -07:00,39.69483,-104.86558,N,Y,1,1,1,Y,interior,,,,,,,
1928,NorthPark Center,8687 N Central Expy Ste 2386,,,75225-4561,open,a2f222d73727483f91e3ad4139ec254c,CFA,MALL,SW Region Team #3,DFW Dallas/Plano,Dallas-Ft. Worth  TX,cad27220a8f60043a50741593ce31309,GMT -06:00,32.86862,-96.77369,N,N,0,,,N,none,,,,,,,
1939,Westfield FSU,14647 Thatcher Ln,,,46032-1556,open,71f75f08a7bf484d8c8f72d9b073363e,CFA,FSU,MW Region Team #1,Indianapolis North,Indianapolis  IN,5fc7945f2b0c4b4292933e8ab8244516,GMT -05:00,40.00158,-86.12606,N,Y,1,1,1,Y,interior,,,,,,,
1941,Joppa Road FSU,2008 E Joppa Rd,,,21234-2802,open,ef66d3d68f22714b949c707121401640,CFA,FSU,NE Region Team #1,Baltimore Northeast,Baltimore  MD,6ad7d0ce7ab1434cb3c3c24984d2b587,GMT -05:00,39.39934,-76.54403,N,Y,2,2,1,Y,interior,,,,,,,
1952,Deer Valley Road and Lake Pleasant Parkway FSU-Ter,Camino A Lago Marketplace,Pad D,,,never opened,,CFA,FSU,West Region Team #1,Arizona 1,Phoenix (Prescott)  AZ,f0f1b4f309e1954d8cf2bda47fe39498,,,,N,N,,,,N,none,,,,,,,
1953,Lake Pleasant & Happy Valley FSU (terminated),Lake Pleasant Pavilions-Pad J,,,85085,never opened,,CFA,FSU,West Region Team #1,Arizona 1,Phoenix (Prescott)  AZ,f0f1b4f309e1954d8cf2bda47fe39498,,33.711986,-112.273183,N,N,,,,N,none,,,,,,,
1957,Anderson FSU,8598 Beechmont Ave,,,45255-4708,open,19751d958e57e8438c74d884dcab2a65,CFA,FSU,MW Region Team #1,Cincinnati South,Cincinnati  OH,b67cc33137f447478eee9f2664423ce1,GMT -05:00,39.0724,-84.31697,N,Y,1,1,1,Y,interior,,,,,,,
1975,Overland Park FSU,7500 W 135th St,,,66223-1202,open,dc28a6a86cae4179b7d1da0e2a1bdfe2,CFA,FSU,MW Region Team #1,Kansas City,Kansas City  MO,566bbb05c9fd42e5b1d7ee3930efdbff,GMT -06:00,38.8845,-94.67312,N,Y,1,1,1,Y,interior,,,,,,,
1976,Chesterfield Valley FSU,17365 Chesterfield Airport Rd,,,63005-1414,open,2ee4ad2dbd3e499fb1a7faa442e37cde,CFA,FSU,MW Region Team #1,St. Louis,St. Louis  MO,5fc7945f2b0c4b4292933e8ab8244516,GMT -06:00,38.66876,-90.60475,N,Y,2,2,1,Y,interior,,,,,,,
1977,Tuscany Square FSU,2601 W Pleasant Grove Rd,,,72758-5802,open,3a505e660bcb0940b5c583e9d94b08b3,CFA,FSU,SW Region Team #1,Northwest Arkansas,Ft. Smith-Fayetteville-Springdale-Rogers  AR,541969a032cbd64f8edd55abb3588753,GMT -06:00,36.28347,-94.15232,N,Y,1,1,1,Y,interior,,,,,,,
1982,Starr's Mill FSU,1222 Highway 74 S,,,30269-3072,open,099aaf68c1aae64caf2fbcadc9819d81,CFA,FSU,SE Region Team #1,ATL-Coweta/Fayette,Atlanta  GA,e8c76797c9ee4741827c896d598eff9a,GMT -05:00,33.34262,-84.53428,N,Y,1,1,1,Y,interior,,,,,,,
1992,Greensberg FSU - Terminated,US Highway 30,,,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
1995,Stuart FSU,2930 Se Federal Hwy,,,34994-5740,open,809bb4693e3f8247aa3d108949d5f73f,CFA,FSU,SE Region Team #2,Palm,West Palm Beach-Ft. Pierce  FL,06c047e9d6b5b34e9958a2b2f8b5a5c0,GMT -05:00,27.16878,-80.22973,N,Y,1,1,1,Y,interior,,,,,,,
1996,Paseo Del Norte FSU,8110 San Pedro Dr Ne,,,87113-1735,open,93106cf02c2f4fe8add2b8e29caaa780,CFA,FSU,West Region Team #1,New Mexico,Albuquerque-Santa Fe  NM,64d4a5796786467498f2c5dad9991255,GMT -07:00,35.17472,-106.57566,N,Y,2,2,1,Y,interior,,,,,,,
2003,Rancho terminated San Diego,,,,,never opened,,CFA,FSU,West Region Team #1,San Diego Co.,San Diego  CA,64d4a5796786467498f2c5dad9991255,,,,N,N,,,,N,none,,,,,,,
70010,Truett's Grill - Griffin - Wrong Type-Terminated,US Hwy 92 and 1941,,,,never opened,,DWH,HJG,,,Atlanta  GA,,,,,N,N,,,,N,none,,,,,,,
2004,Natomas Terminated FSU,Del Paso Road/Town Center Dr.,,,,never opened,,CFA,FSU,West Region Team #1,Sacramento,Sacramento-Stockton-Modesto  CA,1b366fe916b01a429beea840ca730ea2,,38.65596,-121.51204,N,N,,,,N,none,,,,,,,
2005,terminated Folsom FSU,Iron Point & Bidwell,,,,never opened,,CFA,FSU,West Region Team #1,Sacramento,Sacramento-Stockton-Modesto  CA,1b366fe916b01a429beea840ca730ea2,,38.64707,-121.11685,N,N,,,,N,none,,,,,,,
2006,Costa Terminated Mesa FSU,3115 Harbor Blvd,,,92626-2506,never opened,,CFA,FSU,West Coast,LA County,Los Angeles  CA,,,33.68667,-117.91988,N,N,,,,N,none,,,,,,,
2311,Terminated 2 Savannah Highway FSU,1515 Savannah Highway,,,,never opened,,CFA,FSU,,,Charleston  SC,,,,,N,N,,,,N,none,,,,,,,
2318,Terminated - Enterprise FSU,Boll Weevil Pkwy & Rucker Blvd,,,,never opened,,CFA,FSU,,,Dothan  AL,,,,,N,N,,,,N,interior,,,,,,,
2319,Midland FSU,6501 Kitten Lake Dr,,,31820-3760,open,0d32a74bdc294c2f9c35a6231591c7e9,CFA,FSU,SE Region Team #3,Columbus,Columbus  GA (Opelika  AL),d49277667ce6cc488e0c961c585bf851,GMT -05:00,32.53913,-84.86921,N,Y,1,1,1,Y,interior,,,,,,,
2320,West Jackson Avenue FSU,2307 Jackson Ave W,,,38655-5417,open,783dec7ba6dd4e91801adf556ff46a69,CFA,FSU,SE Region Team #3,Northeast Mississipp,Memphis  TN,7ed5b505851f4242808f33a4f30e2ba2,GMT -06:00,34.36221,-89.56562,N,Y,1,1,1,Y,interior,,,,,,,
2322,Cedar Park FSU,1325 E Whitestone Blvd,,,78613-7597,open,7cc0a1f4ffa45544ae22069a04e5951b,CFA,FSU,SW Region Team #1,Austin North,Austin  TX,aa6b12622f45b8408d3a620eda118fd2,GMT -06:00,30.52633,-97.81443,N,Y,2,2,1,Y,interior,,,,,,,
80443,Pennsylvania Turnpike,P.O. Box 425,,,19399-0425,never opened,,LIC,OFFC,,,Philadelphia  PA,,,,,N,N,,,,N,none,,,,,,,
2340,Topanga Canyon FSU-Terminated,,,,,never opened,,CFA,FSU,West Coast,LA County,Los Angeles  CA,,,,,N,N,,,,N,none,,,,,,,
2342,Garden of the Gods FSU,575 Garden Of The Gods Rd,,,80907-3501,open,cbe7a854ba4cf348bcf42014f79c574b,CFA,FSU,West Region Team #1,Colorado Springs,Colorado Springs-Pueblo  CO,64d4a5796786467498f2c5dad9991255,GMT -07:00,38.89635,-104.83427,N,Y,2,2,1,Y,interior,,,,,,,
2345,Terminus In-Line,3280 Peachtree Rd NE Ste 105,,,30305-2438,open,d0606d59ed9f4c4e8091a323e663f0a9,CFA,MALL,SE Region Team #1,ATL-Buckhead,Atlanta  GA,1205d9ca8a012a478e531206c76a693c,GMT -05:00,33.8442,-84.3712,Y,N,0,,,Y,none,No,Yes,No,,,,
2349,Dutch Wonderland FSU-Terminated,2270 Lincoln Hwy.,,,,never opened,,CFA,FSU,NE Region Team #1,Central Pennsylvania,Harrisburg-Lancaster-Lebanon-York  PA,3a18118a1c6f324595bf21cfac0862d0,,,,N,N,,,,N,none,,,,,,,
2350,Terminated York-East FSU,,,,,never opened,,CFA,FSU,NE Region Team #1,Central Pennsylvania,Harrisburg-Lancaster-Lebanon-York  PA,3a18118a1c6f324595bf21cfac0862d0,,,,N,N,,,,N,none,,,,,,,
2355,Leesburg FSU Terminated,,,,,never opened,,CFA,FSU,,,Washington  DC (Hagerstown  MD),,,,,N,N,,,,N,none,,,,,,,
2356,Swatara FSU-Terminated,,,,,never opened,,CFA,FSU,NE Region Team #1,Central Pennsylvania,Harrisburg-Lancaster-Lebanon-York  PA,3a18118a1c6f324595bf21cfac0862d0,,,,N,N,,,,N,none,,,,,,,
2357,Chenal FSU-Terminated,,,,,never opened,,CFA,FSU,SW Region Team #1,Central Arkansas,Little Rock-Pine Bluff  AR,541969a032cbd64f8edd55abb3588753,,,,N,N,,,,N,none,,,,,,,
2358,16th Street Null In-Line DT-Terminated,,,,,never opened,,CFA,FSU,West Region Team #1,Denver South,Denver  CO,d9700bc0f01e43488d2117e4c01b36c8,,,,N,N,,,,N,none,,,,,,,
2359,Centreville FSU-Terminated,,,,,never opened,,CFA,FSU,,,Washington  DC (Hagerstown  MD),,,,,N,N,,,,N,none,,,,,,,
2364,Cross Creek FSU-Terminated,,,,32301,never opened,,CFA,FSU,,,Tallahassee  FL-Thomasville  GA,,,,,N,N,,,,N,none,,,,,,,
2365,Gulf Breeze FSU,310 Gulf Breeze Pkwy,,,32561-4492,open,5075bef0b6569444953667adbc954a36,CFA,FSU,SE Region Team #3,Gulf Coast East,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,d49277667ce6cc488e0c961c585bf851,GMT -06:00,30.36564,-87.16983,N,Y,2,2,1,Y,interior,,,,,,,
2366,Niceville FSU,1348 John Sims Pkwy E,,,32578-2208,open,c0473275d2f5de4faa5529170fb9afef,CFA,FSU,SE Region Team #3,Emerald Coast,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,7ed5b505851f4242808f33a4f30e2ba2,GMT -06:00,30.515656,-86.461963,N,Y,1,2,1,N,interior,,,,,,,
2367,Ocala FSU,3445 Sw College Rd,,,34474-4429,open,345f5b0469395943b7e531cc097023d9,CFA,FSU,SE Region Team #2,N Central Florida,Orlando-Daytona Beach-Melbourne  FL,bd5d4a6929fe164a9aa38b93851c607d,GMT -05:00,29.15473,-82.18108,N,Y,2,2,1,Y,interior,,,,,,,
2368,North Gainesville FSU-Terminated,,,,32653,never opened,,CFA,FSU,,,Gainesville  FL,,,,,N,N,,,,N,none,,,,,,,
2369,Lake City terminated FSU,,,,32055,never opened,,CFA,FSU,,,Jacksonville  FL,,,,,N,N,,,,N,none,,,,,,,
2370,Terminated - Casselberry FSU,Intersection of SR 436 & Shopping Center Drive,Casselberry Exchange,,32707,never opened,,CFA,FSU,SE Region Team #2,Orlando North,Orlando-Daytona Beach-Melbourne  FL,4ed2e16ed3e14b8ca423b47a6b0b0449,,28.65968,-81.33925,N,N,,,,N,interior,,,,,,,
2371,Davenport (FL) FSU-Terminated,,,,33837,never opened,,CFA,FSU,,,Orlando-Daytona Beach-Melbourne  FL,,,,,N,N,,,,N,none,,,,,,,
2372,Orlando Downtown FSU-Terminated,,,,32805,never opened,,CFA,FSU,,,Orlando-Daytona Beach-Melbourne  FL,,,,,N,N,,,,N,none,,,,,,,
2373,Lee Vista FSU,6350 S Semoran Blvd,,,32822,open,64a2c3129e7b804d8f98ad4330fc52e4,CFA,FSU,SE Region Team #2,Orlando Central,Orlando-Daytona Beach-Melbourne  FL,bd5d4a6929fe164a9aa38b93851c607d,GMT -05:00,28.471521,-81.31091,N,Y,1,2,1,Y,interior,,,,,,,
2374,Lake Nona South FSU-Terminated,,,,32801,never opened,,CFA,FSU,,,Orlando-Daytona Beach-Melbourne  FL,,,,,N,N,,,,N,none,,,,,,,
2375,Terminated - Bradenton FSU,,,,34208,never opened,,CFA,FSU,,,Tampa-St. Petersburg (Sarasota)  FL,,,,,N,N,,,,N,none,,,,,,,
2376,North Bradenton FSU-Terminated,,,,34208,never opened,,CFA,FSU,,,Tampa-St. Petersburg (Sarasota)  FL,,,,,N,N,,,,N,none,,,,,,,
2377,Terminated,,,,33556,never opened,,CFA,FSU,,,Tampa-St. Petersburg (Sarasota)  FL,,,,,N,N,,,,N,none,,,,,,,
2378,Odessa FSU-Terminated,,,,33556,never opened,,CFA,FSU,,,Tampa-St. Petersburg (Sarasota)  FL,,,,,N,N,,,,N,none,,,,,,,
2379,Spring Hill South FSU-Terminated,,,,34607,never opened,,CFA,FSU,,,Tampa-St. Petersburg (Sarasota)  FL,,,,,N,N,,,,N,none,,,,,,,
2380,Venice FSU-Terminated,,,,34285,never opened,,CFA,FSU,,,Tampa-St. Petersburg (Sarasota)  FL,,,,,N,N,,,,N,none,,,,,,,
